measurement_key,sequence,target_index,left_index,right_index,segment_length,normalized_time,used_by_schedules,schedule_count,selected_half,payload_bytes,stage184_selected_psnr,psnr,psnr_delta_vs_stage184,ssim,ms_ssim,lpips,status,error
residual::india:00075:00072:00078,india,75,72,78,6,0.5,uniform_gap6,1,right,235724,33.18565640816738,33.18348495360634,-0.0021714545610436176,0.9215618968009949,0.9874165654182434,0.11916626244783401,ok,
residual::india:00075:00074:00076,india,75,74,76,2,0.5,uniform_gap2,1,right,222471,33.68112093013534,33.68034215595631,-0.0007787741790323821,0.9380593299865723,0.9893860816955566,0.09018532186746597,ok,
residual::india:00076:00064:00080,india,76,64,80,16,0.75,uniform_gap16,1,right,241703,33.57304030111458,33.57402341880317,0.0009831176885910509,0.9329480528831482,0.9886142015457153,0.10757280141115189,ok,
residual::india:00076:00072:00078,india,76,72,78,6,0.6666666666666666,uniform_gap6,1,right,231590,33.669647853990455,33.66569156254017,-0.003956291450286642,0.9349141120910645,0.9887593388557434,0.10088444501161575,ok,
residual::india:00077:00064:00080,india,77,64,80,16,0.8125,uniform_gap16,1,right,239080,33.45577041298589,33.452622121628075,-0.0031482913578173566,0.9354934692382812,0.9885603189468384,0.0953822210431099,ok,
residual::india:00077:00072:00078,india,77,72,78,6,0.8333333333333334,uniform_gap6,1,right,221053,33.57456946757922,33.57473038803861,0.00016092045939331,0.9392841458320618,0.9889957308769226,0.08985123038291931,ok,
residual::india:00077:00076:00078,india,77,76,78,2,0.5,uniform_gap2,1,right,223731,33.6109076381133,33.60918890798251,-0.001718730130789936,0.9405472278594971,0.9891162514686584,0.08711850643157959,ok,
residual::india:00078:00064:00080,india,78,64,80,16,0.875,uniform_gap16,1,right,234402,33.92624536956043,33.92363941295607,-0.002605956604355697,0.9442939758300781,0.9897132515907288,0.08699379116296768,ok,
residual::india:00079:00064:00080,india,79,64,80,16,0.9375,uniform_gap16,1,right,224054,33.97283381765436,33.97317143014282,0.00033761248845820546,0.9454148411750793,0.9897878170013428,0.08174505829811096,ok,
residual::india:00079:00078:00080,india,79,78,80,2,0.5,uniform_gap2 uniform_gap6,2,left,218571,33.796914770650034,33.79659088817372,-0.0003238824763158732,0.9389681816101074,0.989349365234375,0.0967855453491211,ok,
residual::judo:00001:00000:00002,judo,1,0,2,2,0.5,uniform_gap2,1,left,125208,31.69777883624089,31.69621922339332,-0.0015596128475685589,0.9401684403419495,0.991600513458252,0.13404414057731628,ok,
residual::judo:00001:00000:00006,judo,1,0,6,6,0.16666666666666666,uniform_gap6,1,left,111198,31.71483282347217,31.714579954819758,-0.0002528686524136958,0.9405288696289062,0.9916478395462036,0.13332881033420563,ok,
residual::judo:00001:00000:00016,judo,1,0,16,16,0.0625,uniform_gap16,1,left,103717,31.71279678596477,31.712455914240984,-0.00034087172378605146,0.9405071139335632,0.9916258454322815,0.13381445407867432,ok,
residual::judo:00002:00000:00006,judo,2,0,6,6,0.3333333333333333,uniform_gap6,1,left,115523,31.7276862208943,31.72730316539123,-0.0003830555030681637,0.9384968280792236,0.9904353618621826,0.13829080760478973,ok,
residual::judo:00002:00000:00016,judo,2,0,16,16,0.125,uniform_gap16,1,left,103683,31.728560075114967,31.730230747503725,0.0016706723887587316,0.9384369254112244,0.9904466271400452,0.13858401775360107,ok,
residual::judo:00003:00000:00006,judo,3,0,6,6,0.5,uniform_gap6,1,left,133803,31.635230659689853,31.638278540156605,0.0030478804667524173,0.9339157938957214,0.9905284643173218,0.15429076552391052,ok,
residual::judo:00003:00000:00016,judo,3,0,16,16,0.1875,uniform_gap16,1,left,121628,31.644046657978503,31.645907427980895,0.0018607700023913765,0.9336240291595459,0.9905362129211426,0.15394334495067596,ok,
residual::judo:00003:00002:00004,judo,3,2,4,2,0.5,uniform_gap2,1,left,129260,31.63343705470371,31.635396430601933,0.001959375898223925,0.9345722198486328,0.9907523393630981,0.15066523849964142,ok,
residual::judo:00004:00000:00006,judo,4,0,6,6,0.6666666666666666,uniform_gap6,1,left,130732,31.62810297313647,31.631787739319954,0.0036847661834826795,0.9352968335151672,0.9912285208702087,0.1456206738948822,ok,
residual::judo:00004:00000:00016,judo,4,0,16,16,0.25,uniform_gap16,1,left,119208,31.628174320848924,31.629271899339177,0.0010975784902527153,0.935016930103302,0.9911925196647644,0.14764639735221863,ok,
residual::judo:00005:00000:00006,judo,5,0,6,6,0.8333333333333334,uniform_gap6,1,left,132671,31.56426641072606,31.565999765003035,0.0017333542769755184,0.9327980875968933,0.9903616309165955,0.14834049344062805,ok,
residual::judo:00005:00000:00016,judo,5,0,16,16,0.3125,uniform_gap16,1,left,120380,31.575688396385225,31.575091078876135,-0.0005973175090900895,0.9339141845703125,0.9904418587684631,0.1507892906665802,ok,
residual::judo:00005:00004:00006,judo,5,4,6,2,0.5,uniform_gap2,1,left,126863,31.616695440412297,31.614658688950747,-0.0020367514615493576,0.9349033236503601,0.9906646013259888,0.14920328557491302,ok,
residual::judo:00006:00000:00016,judo,6,0,16,16,0.375,uniform_gap16,1,left,131209,31.540925297673006,31.54061170885975,-0.0003135888132561604,0.9313740730285645,0.98979252576828,0.15613363683223724,ok,
residual::judo:00007:00000:00016,judo,7,0,16,16,0.4375,uniform_gap16,1,left,135404,31.431113748544988,31.430861056197905,-0.0002526923470824727,0.9308962821960449,0.9897191524505615,0.16263239085674286,ok,
residual::judo:00007:00006:00008,judo,7,6,8,2,0.5,uniform_gap2,1,left,112913,31.469974043589986,31.464259929393137,-0.005714114196848641,0.9319148659706116,0.9906982183456421,0.1518586277961731,ok,
residual::judo:00007:00006:00012,judo,7,6,12,6,0.16666666666666666,uniform_gap6,1,left,105889,31.622360752922326,31.62491191351591,0.0025511605935832904,0.93711918592453,0.991213858127594,0.14264212548732758,ok,
residual::judo:00008:00000:00016,judo,8,0,16,16,0.5,uniform_gap16,1,left,132912,31.40544356553404,31.40045087727604,-0.004992688257999589,0.9254263043403625,0.9889710545539856,0.1708061695098877,ok,
residual::judo:00008:00006:00012,judo,8,6,12,6,0.3333333333333333,uniform_gap6,1,left,116206,31.321046763262185,31.32582613548869,0.004779372226504819,0.9276187419891357,0.9896908402442932,0.1608598828315735,ok,
residual::judo:00009:00000:00016,judo,9,0,16,16,0.5625,uniform_gap16,1,left,132457,31.406795211215666,31.40602358945417,-0.0007716217614976983,0.9274020195007324,0.9894694685935974,0.16550657153129578,ok,
residual::judo:00009:00006:00012,judo,9,6,12,6,0.5,uniform_gap6,1,left,117693,31.14430162029928,31.130095015767306,-0.01420660453197442,0.9217492938041687,0.9883931875228882,0.16850724816322327,ok,
residual::judo:00009:00008:00010,judo,9,8,10,2,0.5,uniform_gap2,1,left,117977,31.165119499783913,31.19521972556828,0.03010022578436633,0.9194533228874207,0.9875676035881042,0.18410614132881165,ok,
residual::judo:00010:00000:00016,judo,10,0,16,16,0.625,uniform_gap16,1,left,139429,31.317633795435093,31.31727463758068,-0.0003591578544117624,0.9195539355278015,0.9879623651504517,0.1837303191423416,ok,
residual::judo:00010:00006:00012,judo,10,6,12,6,0.6666666666666666,uniform_gap6,1,left,122010,30.688670119036207,30.660862017473647,-0.02780810156255953,0.9107663631439209,0.9874917268753052,0.18949103355407715,ok,
residual::judo:00011:00000:00016,judo,11,0,16,16,0.6875,uniform_gap16,1,left,132570,31.32702248709173,31.33040678650016,0.003384299408427438,0.9254651069641113,0.9898862838745117,0.17222632467746735,ok,
residual::judo:00011:00006:00012,judo,11,6,12,6,0.8333333333333334,uniform_gap6,1,right,95225,31.180469301897897,31.157561751075512,-0.022907550822385048,0.9250295758247375,0.9889664649963379,0.17431172728538513,ok,
residual::judo:00011:00010:00012,judo,11,10,12,2,0.5,uniform_gap2,1,right,99827,30.853626315557236,30.81887076389705,-0.03475555166018651,0.905806303024292,0.9878795742988586,0.19469770789146423,ok,
residual::judo:00012:00000:00016,judo,12,0,16,16,0.75,uniform_gap16,1,left,135396,31.17034779105824,31.167368686401176,-0.002979104657065079,0.919550895690918,0.9882100820541382,0.17858700454235077,ok,
residual::judo:00013:00000:00016,judo,13,0,16,16,0.8125,uniform_gap16,1,right,106909,31.354355747712738,31.334304107761216,-0.020051639951521594,0.9228901863098145,0.9889859557151794,0.1702263206243515,ok,
residual::judo:00013:00012:00014,judo,13,12,14,2,0.5,uniform_gap2,1,right,92973,31.17339915678064,31.17880158139023,0.0054024246095885076,0.9187489151954651,0.9889125823974609,0.18463517725467682,ok,
residual::judo:00013:00012:00018,judo,13,12,18,6,0.16666666666666666,uniform_gap6,1,left,104779,31.44128812141389,31.437301037200616,-0.003987084213274983,0.9263672828674316,0.9886659979820251,0.1691931188106537,ok,
residual::judo:00014:00000:00016,judo,14,0,16,16,0.875,uniform_gap16,1,right,100898,31.42273108910178,31.41839653237463,-0.004334556727151551,0.9282893538475037,0.9896658658981323,0.16182810068130493,ok,
residual::judo:00014:00012:00018,judo,14,12,18,6,0.3333333333333333,uniform_gap6,1,left,105299,30.200995595383855,30.204098185168334,0.0031025897844791928,0.9006720185279846,0.9851364493370056,0.20394249260425568,ok,
residual::judo:00015:00000:00016,judo,15,0,16,16,0.9375,uniform_gap16,1,right,90590,31.665131768648816,31.668441616053904,0.0033098474050881066,0.9363305568695068,0.9913483262062073,0.1433125138282776,ok,
residual::judo:00015:00012:00018,judo,15,12,18,6,0.5,uniform_gap6,1,right,114933,29.955844242607466,29.948187784335722,-0.007656458271743105,0.8799830079078674,0.9814687967300415,0.23110072314739227,ok,
residual::judo:00015:00014:00016,judo,15,14,16,2,0.5,uniform_gap2,1,left,103606,30.319670200377644,30.302929604935112,-0.01674059544253126,0.9009531140327454,0.987568736076355,0.2050172984600067,ok,
residual::judo:00016:00012:00018,judo,16,12,18,6,0.6666666666666666,uniform_gap6,1,right,105265,30.75427817445449,30.8243876394522,0.07010946499771009,0.9112383723258972,0.9880015254020691,0.19633866846561432,ok,
residual::judo:00017:00012:00018,judo,17,12,18,6,0.8333333333333334,uniform_gap6,1,right,88033,31.37665176017847,31.38561845197108,0.00896669179261167,0.92576003074646,0.9904120564460754,0.17152556777000427,ok,
residual::judo:00017:00016:00018,judo,17,16,18,2,0.5,uniform_gap2,1,left,105654,30.78178544182868,30.745689096885126,-0.03609634494355518,0.905141294002533,0.9871268272399902,0.20421038568019867,ok,
residual::judo:00017:00016:00032,judo,17,16,32,16,0.0625,uniform_gap16,1,left,97566,31.676134132336987,31.675716183341684,-0.0004179489953024529,0.934689998626709,0.9904181957244873,0.14685074985027313,ok,
residual::judo:00018:00016:00032,judo,18,16,32,16,0.125,uniform_gap16,1,left,99906,31.700007506116087,31.70726140094638,0.00725389483029204,0.9353569149971008,0.9910937547683716,0.14709559082984924,ok,
residual::judo:00019:00016:00032,judo,19,16,32,16,0.1875,uniform_gap16,1,left,118184,31.316172697953796,31.316228489978528,5.579202473171563e-05,0.9200901389122009,0.9887004494667053,0.18375413119792938,ok,
residual::judo:00019:00018:00020,judo,19,18,20,2,0.5,uniform_gap2,1,left,110645,30.61786426423369,30.536510193216916,-0.08135407101677217,0.8877529501914978,0.9854379892349243,0.22387069463729858,ok,
residual::judo:00019:00018:00024,judo,19,18,24,6,0.16666666666666666,uniform_gap6,1,left,107259,31.725896911433544,31.720073594331048,-0.005823317102496617,0.934708833694458,0.9907238483428955,0.145449697971344,ok,
residual::judo:00020:00016:00032,judo,20,16,32,16,0.25,uniform_gap16,1,left,111528,31.408311246124097,31.408044844275267,-0.0002664018488296449,0.9228873252868652,0.9886263012886047,0.1749824732542038,ok,
residual::judo:00020:00018:00024,judo,20,18,24,6,0.3333333333333333,uniform_gap6,1,left,116921,31.10799805366879,31.09758359696204,-0.010414456706751452,0.9201340675354004,0.9882515668869019,0.17015111446380615,ok,
residual::judo:00021:00016:00032,judo,21,16,32,16,0.3125,uniform_gap16,1,left,116439,30.89098124749618,30.895497437855177,0.004516190358998529,0.9106207489967346,0.9874135851860046,0.19470421969890594,ok,
residual::judo:00021:00018:00024,judo,21,18,24,6,0.5,uniform_gap6,1,left,125305,30.848528570460758,30.835747352268257,-0.012781218192500887,0.9099391102790833,0.9875051975250244,0.19005127251148224,ok,
residual::judo:00021:00020:00022,judo,21,20,22,2,0.5,uniform_gap2,1,left,114696,30.886382629502393,30.905358755146437,0.018976125644044828,0.9099640250205994,0.9873867630958557,0.199996680021286,ok,
residual::judo:00022:00016:00032,judo,22,16,32,16,0.375,uniform_gap16,1,left,118436,31.23178016296592,31.23366515330812,0.0018849903422015757,0.9134199023246765,0.9882261753082275,0.1952395886182785,ok,
residual::judo:00022:00018:00024,judo,22,18,24,6,0.6666666666666666,uniform_gap6,1,left,126808,30.491695514727027,30.52293401911347,0.03123850438644382,0.8903288841247559,0.9848813414573669,0.21907097101211548,ok,
residual::judo:00023:00016:00032,judo,23,16,32,16,0.4375,uniform_gap16,1,left,126499,31.09471609842021,31.089951642861617,-0.0047644555585932835,0.9064943194389343,0.9869651198387146,0.2025207281112671,ok,
residual::judo:00023:00018:00024,judo,23,18,24,6,0.8333333333333334,uniform_gap6,1,right,113657,31.510325053498676,31.51090064157355,0.0005755880748736786,0.9252806305885315,0.9896534085273743,0.17874282598495483,ok,
residual::judo:00023:00022:00024,judo,23,22,24,2,0.5,uniform_gap2,1,left,118344,29.683231028965807,29.68466153941084,0.0014305104450329509,0.8891698718070984,0.9839950203895569,0.22974058985710144,ok,
residual::judo:00024:00016:00032,judo,24,16,32,16,0.5,uniform_gap16,1,left,131395,30.825500905146235,30.83476717545612,0.00926627030988314,0.8971680998802185,0.9851035475730896,0.21754103899002075,ok,
residual::judo:00025:00016:00032,judo,25,16,32,16,0.5625,uniform_gap16,1,left,133735,30.51958662750647,30.528512083150407,0.00892545564393643,0.8910479545593262,0.983703076839447,0.22994574904441833,ok,
residual::judo:00025:00024:00026,judo,25,24,26,2,0.5,uniform_gap2,1,right,120652,30.903253978448127,30.847735708872598,-0.05551826957552919,0.9060075879096985,0.987586259841919,0.20665740966796875,ok,
residual::judo:00025:00024:00030,judo,25,24,30,6,0.16666666666666666,uniform_gap6,1,left,115844,31.36624455001449,31.353166687843487,-0.013077862171002153,0.9210334420204163,0.9896317720413208,0.18118734657764435,ok,
residual::judo:00026:00016:00032,judo,26,16,32,16,0.625,uniform_gap16,1,left,136051,30.244290675720436,30.245654730788033,0.0013640550675972918,0.8839111328125,0.9823848605155945,0.23617711663246155,ok,
residual::judo:00026:00024:00030,judo,26,24,30,6,0.3333333333333333,uniform_gap6,1,left,129037,31.006021959051658,31.001115014191328,-0.004906944860330498,0.9039895534515381,0.9858011603355408,0.2119447886943817,ok,
residual::judo:00027:00016:00032,judo,27,16,32,16,0.6875,uniform_gap16,1,right,126131,30.966269568641568,30.978184041844926,0.011914473203358256,0.9190306067466736,0.9889041185379028,0.17301404476165771,ok,
residual::judo:00027:00024:00030,judo,27,24,30,6,0.5,uniform_gap6,1,right,129510,30.869907957591437,30.86666433393116,-0.0032436236602784163,0.9117848873138428,0.9878575205802917,0.19270385801792145,ok,
residual::judo:00027:00026:00028,judo,27,26,28,2,0.5,uniform_gap2,1,left,126926,31.142571101212454,31.149548374930852,0.00697727371839818,0.9154326319694519,0.9888339638710022,0.18569502234458923,ok,
residual::judo:00028:00016:00032,judo,28,16,32,16,0.75,uniform_gap16,1,right,128105,31.257183368855372,31.2653624977797,0.008179128924329149,0.9264219403266907,0.9893807768821716,0.15727436542510986,ok,
residual::judo:00028:00024:00030,judo,28,24,30,6,0.6666666666666666,uniform_gap6,1,right,125216,31.201487698273745,31.207246638502667,0.005758940228922427,0.9233770370483398,0.9890064001083374,0.16647855937480927,ok,
residual::judo:00029:00016:00032,judo,29,16,32,16,0.8125,uniform_gap16,1,right,130589,31.121920667534972,31.125573323088737,0.0036526555537648164,0.9183695316314697,0.9885589480400085,0.1717304289340973,ok,
residual::judo:00029:00024:00030,judo,29,24,30,6,0.8333333333333334,uniform_gap6,1,right,111539,31.337212198455795,31.339758462220534,0.0025462637647386543,0.9292147755622864,0.9903967380523682,0.1561519354581833,ok,
residual::judo:00029:00028:00030,judo,29,28,30,2,0.5,uniform_gap2,1,left,118891,31.221377081419348,31.240064910298983,0.01868782887963505,0.9232938289642334,0.9896150827407837,0.16286621987819672,ok,
residual::judo:00030:00016:00032,judo,30,16,32,16,0.875,uniform_gap16,1,right,114379,31.405848525880252,31.403692433227675,-0.0021560926525765467,0.9327195286750793,0.9905117750167847,0.14118531346321106,ok,
residual::judo:00031:00016:00032,judo,31,16,32,16,0.9375,uniform_gap16,1,right,103863,31.429404232428087,31.431102501841394,0.0016982694133069742,0.9354241490364075,0.9914072155952454,0.13212190568447113,ok,
residual::judo:00031:00030:00032,judo,31,30,32,2,0.5,uniform_gap2,1,left,127932,31.378318063978156,31.380674544942284,0.0023564809641278828,0.931661069393158,0.9906436800956726,0.14239837229251862,ok,
