stage97_task_id,source_task_id,sequence,codec,reference_gap,target_index,base_method,candidate,keep_fraction,keep_gaussians,precision_at_keep,energy_recall_total,oracle_energy_recall_total,relative_energy_recall_vs_oracle,base_psnr,sideinfo_psnr,teacher_oracle_sideinfo_psnr,delta_psnr_vs_base,gap_to_teacher_oracle_psnr
stage97_00015018,stage79_00030118,pigs,q12,8,68,linear,endpoint_diff_baseline,0.1,3686,0.31389039754867554,0.2291269749403,0.5560340285301208,0.41207364201545715,23.048616412765057,24.364291425232317,25.22135526984959,1.3156750124672598,-0.8570638446172723
stage97_00015018,stage79_00030118,pigs,q12,8,68,linear,shared_topk_bce,0.1,3686,0.32067281007766724,0.252258837223053,0.5560340285301208,0.45367518067359924,23.048616412765057,23.94931732759297,25.22135526984959,0.9007009148279117,-1.2720379422566204
stage97_00015018,stage79_00030118,pigs,q12,8,68,linear,shared_energy_regression,0.1,3686,0.34020617604255676,0.25696253776550293,0.5560340285301208,0.46213454008102417,23.048616412765057,24.240750575446462,25.22135526984959,1.1921341626814055,-0.9806046944031266
stage97_00015018,stage79_00030118,pigs,q12,8,68,stage65_adapter,teacher_oracle_topk,0.1,3686,1.0,0.1973472684621811,0.1973472684621811,1.0,23.666449366782224,25.300436570059226,25.300436570059226,1.6339872032770018,0.0
stage97_00015018,stage79_00030118,pigs,q12,8,68,stage65_adapter,endpoint_diff_baseline,0.1,3686,0.32908302545547485,0.12851253151893616,0.1973472684621811,0.6511999368667603,23.666449366782224,24.93772167832371,25.300436570059226,1.2712723115414875,-0.3627148917355143
stage97_00015018,stage79_00030118,pigs,q12,8,68,stage65_adapter,shared_topk_bce,0.1,3686,0.5108518600463867,0.15186603367328644,0.1973472684621811,0.7695370316505432,23.666449366782224,24.438874516910637,25.300436570059226,0.772425150128413,-0.8615620531485888
stage97_00015018,stage79_00030118,pigs,q12,8,68,stage65_adapter,shared_energy_regression,0.1,3686,0.4815518260002136,0.15063165128231049,0.1973472684621811,0.7632821798324585,23.666449366782224,24.413359459244425,25.300436570059226,0.7469100924622012,-0.8870771108148006
stage97_00014104,stage79_00028253,loading,q12,16,1,linear,teacher_oracle_topk,0.1,3686,1.0,0.8291201591491699,0.8291201591491699,1.0,21.50087420520364,24.150423128569273,24.150423128569273,2.649548923365632,0.0
stage97_00014104,stage79_00028253,loading,q12,16,1,linear,endpoint_diff_baseline,0.1,3686,0.09848073869943619,0.128994882106781,0.8291201591491699,0.15558044612407684,21.50087420520364,22.10941315325656,24.150423128569273,0.6085389480529209,-2.0410099753127113
stage97_00014104,stage79_00028253,loading,q12,16,1,linear,shared_topk_bce,0.1,3686,0.267498642206192,0.3038766384124756,0.8291201591491699,0.3665049374103546,21.50087420520364,22.32888985222576,24.150423128569273,0.82801564702212,-1.8215332763435121
stage97_00014104,stage79_00028253,loading,q12,16,1,linear,shared_energy_regression,0.1,3686,0.2346717268228531,0.2663663327693939,0.8291201591491699,0.32126384973526,21.50087420520364,22.31839220373779,24.150423128569273,0.8175179985341501,-1.832030924831482
stage97_00014104,stage79_00028253,loading,q12,16,1,stage65_adapter,teacher_oracle_topk,0.1,3686,1.0,0.31225013732910156,0.31225013732910156,1.0,20.67733339057121,22.05313015041899,22.05313015041899,1.3757967598477805,0.0
stage97_00014104,stage79_00028253,loading,q12,16,1,stage65_adapter,endpoint_diff_baseline,0.1,3686,0.10309278219938278,0.11085119098424911,0.31225013732910156,0.3550076484680176,20.67733339057121,21.218930461635523,22.05313015041899,0.541597071064313,-0.8341996887834675
stage97_00014104,stage79_00028253,loading,q12,16,1,stage65_adapter,shared_topk_bce,0.1,3686,0.3084644675254822,0.171334370970726,0.31225013732910156,0.5487087368965149,20.67733339057121,21.354296425105943,22.05313015041899,0.676963034534733,-0.6988337253130474
stage97_00014104,stage79_00028253,loading,q12,16,1,stage65_adapter,shared_energy_regression,0.1,3686,0.2786218225955963,0.1629353165626526,0.31225013732910156,0.5218102335929871,20.67733339057121,21.42238986156739,22.05313015041899,0.7450564709961789,-0.6307402888516016
stage97_00013627,stage79_00027290,judo,q12,8,26,linear,teacher_oracle_topk,0.1,3686,1.0,0.8684436082839966,0.8684436082839966,1.0,21.95850022338864,29.219632842773677,29.219632842773677,7.261132619385037,0.0
stage97_00013627,stage79_00027290,judo,q12,8,26,linear,endpoint_diff_baseline,0.1,3686,0.4956592619419098,0.48522815108299255,0.8684436082839966,0.5587330460548401,21.95850022338864,24.99153816212523,29.219632842773677,3.033037938736591,-4.2280946806484465
stage97_00013627,stage79_00027290,judo,q12,8,26,linear,shared_topk_bce,0.1,3686,0.4397720992565155,0.4396131634712219,0.8684436082839966,0.506208062171936,21.95850022338864,24.366545957591388,29.219632842773677,2.408045734202748,-4.8530868851822895
stage97_00013627,stage79_00027290,judo,q12,8,26,linear,shared_energy_regression,0.1,3686,0.49430277943611145,0.4858121871948242,0.8684436082839966,0.5594055652618408,21.95850022338864,24.910698079279307,29.219632842773677,2.9521978558906667,-4.308934763494371
stage97_00013627,stage79_00027290,judo,q12,8,26,stage65_adapter,teacher_oracle_topk,0.1,3686,1.0,0.22039496898651123,0.22039496898651123,1.0,21.363729984650952,26.25182989050622,26.25182989050622,4.888099905855267,0.0
stage97_00013627,stage79_00027290,judo,q12,8,26,stage65_adapter,endpoint_diff_baseline,0.1,3686,0.46147584915161133,0.15992936491966248,0.22039496898651123,0.7256488800048828,21.363729984650952,23.800834420771395,26.25182989050622,2.4371044361204426,-2.450995469734824
stage97_00013627,stage79_00027290,judo,q12,8,26,stage65_adapter,shared_topk_bce,0.1,3686,0.4568638205528259,0.15942691266536713,0.22039496898651123,0.7233691215515137,21.363729984650952,23.33787532085833,26.25182989050622,1.9741453362073784,-2.9139545696478883
stage97_00013627,stage79_00027290,judo,q12,8,26,stage65_adapter,shared_energy_regression,0.1,3686,0.477211058139801,0.1619115173816681,0.22039496898651123,0.734642505645752,21.363729984650952,23.42136397115576,26.25182989050622,2.0576339865048077,-2.830465919350459
stage97_00012799,stage79_00025630,drift-straight,q12,16,14,linear,teacher_oracle_topk,0.1,3686,1.0,0.45210543274879456,0.45210543274879456,1.0,12.581952432425599,15.585013272577024,15.585013272577024,3.0030608401514254,0.0
stage97_00012799,stage79_00025630,drift-straight,q12,16,14,linear,endpoint_diff_baseline,0.1,3686,0.18692348897457123,0.13352857530117035,0.45210543274879456,0.29534831643104553,12.581952432425599,13.351781719715223,15.585013272577024,0.7698292872896246,-2.2332315528618008
stage97_00012799,stage79_00025630,drift-straight,q12,16,14,linear,shared_topk_bce,0.1,3686,0.19940315186977386,0.16517704725265503,0.45210543274879456,0.36535072326660156,12.581952432425599,13.403637906667662,15.585013272577024,0.821685474242063,-2.1813753659093624
stage97_00012799,stage79_00025630,drift-straight,q12,16,14,linear,shared_energy_regression,0.1,3686,0.1828540414571762,0.15751603245735168,0.45210543274879456,0.34840553998947144,12.581952432425599,13.399284601894283,15.585013272577024,0.8173321694686848,-2.1857286706827406
stage97_00012799,stage79_00025630,drift-straight,q12,16,14,stage65_adapter,teacher_oracle_topk,0.1,3686,1.0,0.295387864112854,0.295387864112854,1.0,12.958406928142791,16.22328203184186,16.22328203184186,3.264875103699067,0.0
stage97_00012799,stage79_00025630,drift-straight,q12,16,14,stage65_adapter,endpoint_diff_baseline,0.1,3686,0.1627780795097351,0.10928566008806229,0.295387864112854,0.36997342109680176,12.958406928142791,13.826336766792762,16.22328203184186,0.867929838649971,-2.396945265049096
stage97_00012799,stage79_00025630,drift-straight,q12,16,14,stage65_adapter,shared_topk_bce,0.1,3686,0.27319586277008057,0.16101129353046417,0.295387864112854,0.5450842976570129,12.958406928142791,13.883676485436725,16.22328203184186,0.9252695572939338,-2.3396055464051333
stage97_00012799,stage79_00025630,drift-straight,q12,16,14,stage65_adapter,shared_energy_regression,0.1,3686,0.28486162424087524,0.16212023794651031,0.295387864112854,0.5488384962081909,12.958406928142791,13.95222945242474,16.22328203184186,0.9938225242819492,-2.271052579417118
stage97_00013964,stage79_00027990,libby,q12,8,29,linear,teacher_oracle_topk,0.1,3686,1.0,0.5155065059661865,0.5155065059661865,1.0,17.27463958052293,19.49865575780683,19.49865575780683,2.2240161772839,0.0
stage97_00013964,stage79_00027990,libby,q12,8,29,linear,endpoint_diff_baseline,0.1,3686,0.2319587618112564,0.18620873987674713,0.5155065059661865,0.36121511459350586,17.27463958052293,18.32543677335211,19.49865575780683,1.0507971928291795,-1.1732189844547207
stage97_00013964,stage79_00027990,libby,q12,8,29,linear,shared_topk_bce,0.1,3686,0.33125337958335876,0.24258992075920105,0.5155065059661865,0.47058555483818054,17.27463958052293,18.081482925530388,19.49865575780683,0.8068433450074579,-1.4171728322764423
stage97_00013964,stage79_00027990,libby,q12,8,29,linear,shared_energy_regression,0.1,3686,0.3125339150428772,0.23193836212158203,0.5155065059661865,0.44992324709892273,17.27463958052293,18.198614143361404,19.49865575780683,0.9239745628384739,-1.3000416144454263
stage97_00013964,stage79_00027990,libby,q12,8,29,stage65_adapter,teacher_oracle_topk,0.1,3686,1.0,0.2616901397705078,0.2616901397705078,1.0,17.63230607762903,19.939865010769008,19.939865010769008,2.3075589331399797,0.0
stage97_00013964,stage79_00027990,libby,q12,8,29,stage65_adapter,endpoint_diff_baseline,0.1,3686,0.312262624502182,0.15027263760566711,0.2616901397705078,0.5742388367652893,17.63230607762903,18.55916721496607,19.939865010769008,0.9268611373370419,-1.3806977958029378
stage97_00013964,stage79_00027990,libby,q12,8,29,stage65_adapter,shared_topk_bce,0.1,3686,0.504883348941803,0.19587045907974243,0.2616901397705078,0.7484824061393738,17.63230607762903,18.30535846159398,19.939865010769008,0.6730523839649507,-1.634506549175029
stage97_00013964,stage79_00027990,libby,q12,8,29,stage65_adapter,shared_energy_regression,0.1,3686,0.5043407678604126,0.19554170966148376,0.2616901397705078,0.7472261190414429,17.63230607762903,18.34467717328724,19.939865010769008,0.712371095658213,-1.5951878374817667
stage97_00013183,stage79_00026436,gold-fish,q12,16,3,linear,teacher_oracle_topk,0.1,3686,1.0,0.6049660444259644,0.6049660444259644,1.0,21.734748846444596,25.501120072696036,25.501120072696036,3.76637122625144,0.0
stage97_00013183,stage79_00026436,gold-fish,q12,16,3,linear,endpoint_diff_baseline,0.1,3686,0.2362995147705078,0.2329382747411728,0.6049660444259644,0.38504356145858765,21.734748846444596,23.20446754827357,25.501120072696036,1.469718701828974,-2.2966525244224663
stage97_00013183,stage79_00026436,gold-fish,q12,16,3,linear,shared_topk_bce,0.1,3686,0.3106348216533661,0.2587810158729553,0.6049660444259644,0.4277612268924713,21.734748846444596,23.07563706881428,25.501120072696036,1.340888222369685,-2.425483003881755
stage97_00013183,stage79_00026436,gold-fish,q12,16,3,linear,shared_energy_regression,0.1,3686,0.303309828042984,0.270599901676178,0.6049660444259644,0.4472976624965668,21.734748846444596,23.304889243901748,25.501120072696036,1.570140397457152,-2.196230828794288
stage97_00013183,stage79_00026436,gold-fish,q12,16,3,stage65_adapter,teacher_oracle_topk,0.1,3686,1.0,0.21459166705608368,0.21459166705608368,1.0,22.06000905568264,25.169617192738144,25.169617192738144,3.1096081370555027,0.0
stage97_00013183,stage79_00026436,gold-fish,q12,16,3,stage65_adapter,endpoint_diff_baseline,0.1,3686,0.2297883927822113,0.12509451806545258,0.21459166705608368,0.5829421281814575,22.06000905568264,23.445658800663512,25.169617192738144,1.3856497449808707,-1.723958392074632
stage97_00013183,stage79_00026436,gold-fish,q12,16,3,stage65_adapter,shared_topk_bce,0.1,3686,0.4283776581287384,0.15509600937366486,0.21459166705608368,0.7227494716644287,22.06000905568264,23.196244078228162,25.169617192738144,1.1362350225455202,-1.9733731145099824
stage97_00013183,stage79_00026436,gold-fish,q12,16,3,stage65_adapter,shared_energy_regression,0.1,3686,0.4088442623615265,0.15417681634426117,0.21459166705608368,0.7184659838676453,22.06000905568264,23.24055998374654,25.169617192738144,1.180550928063898,-1.9290572089916047
stage97_00010783,stage79_00021633,blackswan,q12,8,23,linear,teacher_oracle_topk,0.1,3686,1.0,0.6238190531730652,0.6238190531730652,1.0,20.204762587454958,22.873773665956442,22.873773665956442,2.669011078501484,0.0
stage97_00010783,stage79_00021633,blackswan,q12,8,23,linear,endpoint_diff_baseline,0.1,3686,0.3008681535720825,0.2576335072517395,0.6238190531730652,0.4129939675331116,20.204762587454958,21.25463388773896,22.873773665956442,1.0498713002840034,-1.6191397782174803
stage97_00010783,stage79_00021633,blackswan,q12,8,23,linear,shared_topk_bce,0.1,3686,0.3570265769958496,0.31115755438804626,0.6238190531730652,0.4987945556640625,20.204762587454958,21.172137029929225,22.873773665956442,0.9673744424742665,-1.7016366360272173
stage97_00010783,stage79_00021633,blackswan,q12,8,23,linear,shared_energy_regression,0.1,3686,0.3551275134086609,0.30309370160102844,0.6238190531730652,0.485867977142334,20.204762587454958,21.18468477559551,22.873773665956442,0.9799221881405522,-1.6890888903609316
stage97_00010783,stage79_00021633,blackswan,q12,8,23,stage65_adapter,teacher_oracle_topk,0.1,3686,1.0,0.2775665521621704,0.2775665521621704,1.0,21.096582929780837,23.398629593959853,23.398629593959853,2.3020466641790165,0.0
stage97_00010783,stage79_00021633,blackswan,q12,8,23,stage65_adapter,endpoint_diff_baseline,0.1,3686,0.30493760108947754,0.1612590104341507,0.2775665521621704,0.5809742212295532,21.096582929780837,22.006432073536978,23.398629593959853,0.9098491437561407,-1.3921975204228758
stage97_00010783,stage79_00021633,blackswan,q12,8,23,stage65_adapter,shared_topk_bce,0.1,3686,0.4758545756340027,0.2028331607580185,0.2775665521621704,0.7307550311088562,21.096582929780837,21.85473937297924,23.398629593959853,0.758156443198402,-1.5438902209806145
stage97_00010783,stage79_00021633,blackswan,q12,8,23,stage65_adapter,shared_energy_regression,0.1,3686,0.47639718651771545,0.20340175926685333,0.2775665521621704,0.7328035831451416,21.096582929780837,21.84757491574682,23.398629593959853,0.7509919859659817,-1.5510546782130348
stage97_00012318,stage79_00024733,dog,q12,8,11,linear,teacher_oracle_topk,0.1,3686,1.0,0.48703786730766296,0.48703786730766296,1.0,18.212533269611246,20.591113830992896,20.591113830992896,2.37858056138165,0.0
stage97_00012318,stage79_00024733,dog,q12,8,11,linear,endpoint_diff_baseline,0.1,3686,0.1717308759689331,0.1521749049425125,0.48703786730766296,0.3124498426914215,18.212533269611246,18.88710481914548,20.591113830992896,0.6745715495342353,-1.7040090118474147
stage97_00012318,stage79_00024733,dog,q12,8,11,linear,shared_topk_bce,0.1,3686,0.23277264833450317,0.2012759894132614,0.48703786730766296,0.413265585899353,18.212533269611246,18.922060407103377,20.591113830992896,0.709527137492131,-1.669053423889519
stage97_00012318,stage79_00024733,dog,q12,8,11,linear,shared_energy_regression,0.1,3686,0.22951708734035492,0.19437772035598755,0.48703786730766296,0.3991018533706665,18.212533269611246,18.987256705109953,20.591113830992896,0.7747234354987071,-1.6038571258829428
stage97_00012318,stage79_00024733,dog,q12,8,11,stage65_adapter,teacher_oracle_topk,0.1,3686,1.0,0.23313330113887787,0.23313330113887787,1.0,18.741216689745727,21.06462043611206,21.06462043611206,2.323403746366335,0.0
stage97_00012318,stage79_00024733,dog,q12,8,11,stage65_adapter,endpoint_diff_baseline,0.1,3686,0.20889852941036224,0.11963019520044327,0.23313330113887787,0.5131407380104065,18.741216689745727,19.368599654901697,21.06462043611206,0.6273829651559701,-1.6960207812103647
stage97_00012318,stage79_00024733,dog,q12,8,11,stage65_adapter,shared_topk_bce,0.1,3686,0.3798155188560486,0.1572246253490448,0.23313330113887787,0.6743979454040527,18.741216689745727,19.40148215514268,21.06462043611206,0.6602654653969537,-1.663138280969381
stage97_00012318,stage79_00024733,dog,q12,8,11,stage65_adapter,shared_energy_regression,0.1,3686,0.35431361198425293,0.15274330973625183,0.23313330113887787,0.6551758646965027,18.741216689745727,19.43175971552353,21.06462043611206,0.6905430257778029,-1.632860720588532
stage97_00011044,stage79_00022096,bmx-trees,q12,16,71,linear,teacher_oracle_topk,0.1,3686,1.0,0.4806802570819855,0.4806802570819855,1.0,15.486954150160678,17.837890800209355,17.837890800209355,2.350936650048677,0.0
