sequence,frame_index,adaptive_psnr,adaptive_ssim,adaptive_ms_ssim,adaptive_lpips,adaptive_payload_bytes,gap8_psnr,gap8_lpips,gap4_psnr,gap4_lpips,delta_psnr_gap4_vs_adaptive,delta_lpips_gap4_vs_adaptive,low_psnr_flag,high_lpips_flag,high_payload_flag,risk_score
car-roundabout,2,27.665731480478133,0.9038417339324951,0.9884404540061951,0.14071740210056305,224871,27.56124370087484,0.14608769118785858,27.524800896804184,0.14493811130523682,-0.14093058367394917,0.004220709204673767,0,0,1,0.09742
soapbox,86,31.178109870943167,0.9133977890014648,0.9883331060409546,0.13449937105178833,224788,31.178109870943167,0.13449937105178833,30.596712347129177,0.15545785427093506,-0.5813975238139903,0.02095848321914673,0,0,1,0.09576
car-roundabout,30,27.55222140392759,0.8945643901824951,0.9881444573402405,0.14545203745365143,224776,27.484686948808132,0.1496141254901886,27.46078728580921,0.149529367685318,-0.09143411811837865,0.004077330231666565,0,0,1,0.09552
paragliding-launch,31,32.08018431607063,0.8769993185997009,0.9816656708717346,0.13415317237377167,224766,32.08018431607063,0.13415317237377167,32.06586880437869,0.1338919997215271,-0.01431551169194023,-0.00026117265224456787,0,0,1,0.09532
kite-surf,7,32.202037665449545,0.9085838198661804,0.9857615828514099,0.09795501828193665,224753,32.26114079107697,0.10204024612903595,32.249068015283044,0.10189022123813629,0.04703034983349852,0.003935202956199646,0,0,1,0.09506
shooting,13,34.28852839760823,0.9275913834571838,0.9904118776321411,0.19085144996643066,224717,33.362843620977905,0.24251589179039001,34.28852839760823,0.19085144996643066,0.0,0.0,0,0,1,0.09434
mbike-trick,46,30.172438711508015,0.8804472088813782,0.9858757853507996,0.22467532753944397,166060,30.172438711508015,0.22467532753944397,30.19135818335379,0.21134737133979797,0.018919471845773472,-0.013327956199645996,0,1,0,0.09350655078887937
soapbox,26,30.401590735845495,0.876370906829834,0.9849026203155518,0.16059862077236176,224638,30.401590735845495,0.16059862077236176,30.384809302235464,0.158646821975708,-0.01678143361003137,-0.0019517987966537476,0,0,1,0.09276
kite-surf,38,32.05565416461506,0.902724027633667,0.9859455227851868,0.10533097386360168,224622,32.05565416461506,0.10533097386360168,31.96812725000833,0.11023329198360443,-0.0875269146067339,0.004902318120002747,0,0,1,0.09244
dance-twirl,78,27.689722364520634,0.8339009881019592,0.9824232459068298,0.22229060530662537,222304,27.689722364520634,0.22229060530662537,27.58548063956858,0.23084765672683716,-0.10424172495205397,0.008557051420211792,0,1,1,0.09189210613250731
loading,27,28.463388889624845,0.9115864634513855,0.9877791404724121,0.15848594903945923,224576,28.463388889624845,0.15848594903945923,28.50737207497552,0.15907156467437744,0.043983185350676024,0.0005856156349182129,0,0,1,0.09152
horsejump-high,10,28.352282819853656,0.8654689192771912,0.9823036789894104,0.15943534672260284,224559,28.34309077711696,0.16328147053718567,28.336209662521373,0.15976300835609436,-0.01607315733228276,0.0003276616334915161,0,0,1,0.09118
kite-surf,18,31.647897561853007,0.8996691703796387,0.9850929975509644,0.1165449321269989,224536,31.647897561853007,0.1165449321269989,31.663858965406213,0.11595484614372253,0.015961403553205855,-0.0005900859832763672,0,0,1,0.09072
soapbox,13,29.286934907805538,0.8286094665527344,0.9816747307777405,0.20191866159439087,224526,29.286934907805538,0.20191866159439087,29.345848568867908,0.20171479880809784,0.05891366106236973,-0.00020386278629302979,0,0,1,0.09052
kite-surf,5,32.37830430866066,0.9151691794395447,0.9864887595176697,0.09254077076911926,224519,32.312766040765,0.09739825129508972,32.3759056514825,0.09356221556663513,-0.0023986571781620114,0.0010214447975158691,0,0,1,0.09038
gold-fish,28,33.72009737569811,0.8974958062171936,0.9797226786613464,0.08008953183889389,224503,33.72009737569811,0.08008953183889389,34.351421099039456,0.06254902482032776,0.631323723341346,-0.01754050701856613,0,0,1,0.09006
parkour,55,27.216293950783207,0.8303995132446289,0.9812461137771606,0.1904498040676117,224503,27.216293950783207,0.1904498040676117,27.070354440844145,0.19826346635818481,-0.1459395099390619,0.00781366229057312,0,0,1,0.09006
car-roundabout,55,26.122449052542795,0.8807069659233093,0.9863159656524658,0.14804258942604065,224479,26.122449052542795,0.14804258942604065,26.125029034560058,0.1477958709001541,0.0025799820172629495,-0.00024671852588653564,0,0,1,0.08958
horsejump-high,35,27.49916841683718,0.8738811612129211,0.9825008511543274,0.1515575796365738,224387,27.49916841683718,0.1515575796365738,27.674023065532957,0.13829684257507324,0.17485464869577783,-0.01326073706150055,0,0,1,0.08774
breakdance,73,25.912341999016036,0.865045964717865,0.9860023260116577,0.17017106711864471,120566,25.912341999016036,0.17017106711864471,25.533955193356917,0.19787852466106415,-0.37838680565911886,0.027707457542419434,1,0,0,0.08765800098396426
blackswan,23,30.283292493185865,0.8926869034767151,0.9871916770935059,0.15226960182189941,224262,30.283292493185865,0.15226960182189941,30.293089808574226,0.1512259840965271,0.009797315388361483,-0.0010436177253723145,0,0,1,0.08524
loading,41,28.113889874856824,0.9179311394691467,0.9892921447753906,0.12377946078777313,224253,28.113889874856824,0.12377946078777313,27.995587199186986,0.1309320479631424,-0.11830267566983821,0.007152587175369263,0,0,1,0.08506
motocross-jump,2,34.26138604676764,0.9019455909729004,0.986133337020874,0.13696306943893433,224221,34.26138604676764,0.13696306943893433,33.85304764637635,0.15037177503108978,-0.4083384003912869,0.013408705592155457,0,0,1,0.08442
kite-surf,34,32.2888438500197,0.9034522175788879,0.9859734177589417,0.10193005204200745,224215,32.2888438500197,0.10193005204200745,32.24453251441518,0.1034427136182785,-0.04431133560452594,0.0015126615762710571,0,0,1,0.0843
car-roundabout,41,27.12466785207142,0.8947402834892273,0.9879570603370667,0.1493525207042694,224138,27.12466785207142,0.1493525207042694,27.09898123889685,0.1506877839565277,-0.02568661317456744,0.0013352632522583008,0,0,1,0.08276
paragliding-launch,60,31.43333976328487,0.8413439393043518,0.9783015251159668,0.17944328486919403,224104,31.43333976328487,0.17944328486919403,31.77122934197547,0.16214007139205933,0.3378895786906,-0.017303213477134705,0,0,1,0.08208
dance-twirl,87,29.55205629208308,0.8882694840431213,0.9867494106292725,0.17957541346549988,224044,29.584655006884326,0.1788424253463745,29.613588153250163,0.17652173340320587,0.06153186116708298,-0.0030536800622940063,0,0,1,0.08088
camel,9,26.036881216359497,0.8208437561988831,0.9811359643936157,0.1794668734073639,224004,26.036881216359497,0.1794668734073639,26.022773357581794,0.17960360646247864,-0.014107858777702376,0.0001367330551147461,0,0,1,0.08008
lab-coat,11,28.357959539200106,0.8705927729606628,0.9851757884025574,0.1756766140460968,223946,28.357959539200106,0.1756766140460968,28.481138219953706,0.16580143570899963,0.12317868075360039,-0.009875178337097168,0,0,1,0.07892
soapbox,31,30.74664336762813,0.8923802375793457,0.9863348603248596,0.1370532512664795,223924,30.74664336762813,0.1370532512664795,30.747651598282964,0.1371682733297348,0.001008230654832687,0.00011502206325531006,0,0,1,0.07848
bike-packing,13,25.942534449798316,0.8180566430091858,0.9805076718330383,0.22104167938232422,173254,25.942534449798316,0.22104167938232422,26.449531303418006,0.18846720457077026,0.5069968536196896,-0.032574474811553955,1,1,0,0.07829913784816822
dance-twirl,84,28.723209254180997,0.8759364485740662,0.9856352210044861,0.19747966527938843,223893,28.18419548456793,0.2261500209569931,29.302752420831382,0.15313102304935455,0.5795431666503852,-0.044348642230033875,0,0,1,0.07786
dance-twirl,29,29.74647855516567,0.8880701661109924,0.985554039478302,0.17306368052959442,223890,29.74647855516567,0.17306368052959442,30.011033028304922,0.15672120451927185,0.2645544731392526,-0.01634247601032257,0,0,1,0.0778
dance-twirl,3,28.724660568439813,0.832413375377655,0.9814484715461731,0.2082597315311432,223873,28.724660568439813,0.2082597315311432,28.983249829103357,0.20068243145942688,0.2585892606635447,-0.007577300071716309,0,0,1,0.07746
gold-fish,60,33.286738188406005,0.882175624370575,0.9785133600234985,0.09848834574222565,223870,33.286738188406005,0.09848834574222565,34.363312684346546,0.0637284517288208,1.076574495940541,-0.034759894013404846,0,0,1,0.0774
paragliding-launch,20,29.69250787024724,0.8033413887023926,0.9747596383094788,0.1805189549922943,223860,29.69250787024724,0.1805189549922943,30.01662894371773,0.16953778266906738,0.32412107347049,-0.010981172323226929,0,0,1,0.0772
bike-packing,17,26.87536185077748,0.8256885409355164,0.9815136790275574,0.22383973002433777,139729,26.87536185077748,0.22383973002433777,26.619893787503624,0.2351253628730774,-0.25546806327385596,0.011285632848739624,0,1,0,0.07679460048675535
pigs,5,32.00033761584426,0.8830583095550537,0.987017810344696,0.15752437710762024,223811,32.00033761584426,0.15752437710762024,32.37302979636824,0.13545070588588715,0.372692180523984,-0.022073671221733093,0,0,1,0.07622
car-roundabout,49,26.550341046458648,0.8904996514320374,0.9866215586662292,0.14780783653259277,223779,26.550341046458648,0.14780783653259277,26.546609912165614,0.147853285074234,-0.0037311342930337332,4.544854164123535e-05,0,0,1,0.07558
car-shadow,34,30.03364299550791,0.913088858127594,0.9885534644126892,0.13426516950130463,223734,30.008555640934667,0.13507722318172455,29.924167131299733,0.13917036354541779,-0.10947586420817856,0.004905194044113159,0,0,1,0.07468
parkour,18,29.3200697208955,0.8485310673713684,0.982783317565918,0.19116126000881195,223721,29.3200697208955,0.19116126000881195,29.11319165053807,0.20225952565670013,-0.20687807035742978,0.011098265647888184,0,0,1,0.07442
lab-coat,39,31.79145348039875,0.932995617389679,0.9917643070220947,0.11208873987197876,223651,31.944063981454534,0.10627003014087677,31.79145348039875,0.11208873987197876,0.0,0.0,0,0,1,0.07302
judo,21,30.65416680392467,0.8955018520355225,0.9853923916816711,0.22363367676734924,122904,30.65416680392467,0.22363367676734924,31.493504578970708,0.1632779985666275,0.8393377750460367,-0.06035567820072174,0,1,0,0.07267353534698484
drift-chicane,45,30.482377498873085,0.8762992024421692,0.9850410223007202,0.22362494468688965,127631,30.482377498873085,0.22362494468688965,30.359903117054394,0.18209069967269897,-0.12247438181869086,-0.041534245014190674,0,1,0,0.07249889373779295
lab-coat,37,31.827568799156147,0.9304711222648621,0.9912616014480591,0.11270327121019363,223550,30.962970553550967,0.14462122321128845,31.827568799156147,0.11270327121019363,0.0,0.0,0,0,1,0.071
mbike-trick,54,29.825183298804824,0.8708973526954651,0.9845358729362488,0.22349946200847626,188316,29.825183298804824,0.22349946200847626,29.944810374694264,0.21785342693328857,0.11962707588944,-0.005646035075187683,0,1,0,0.06998924016952512
paragliding-launch,21,29.714600466403,0.8079252243041992,0.9754762649536133,0.1853201687335968,223490,29.714600466403,0.1853201687335968,29.806097952526432,0.1812719702720642,0.09149748612343345,-0.004048198461532593,0,0,1,0.0698
blackswan,41,29.488225547541145,0.8807676434516907,0.9863280057907104,0.1681625247001648,223416,29.488225547541145,0.1681625247001648,29.468560630543053,0.16779322922229767,-0.019664916998092252,-0.00036929547786712646,0,0,1,0.06832
gold-fish,4,33.24560126664891,0.8975816369056702,0.9795889258384705,0.0793648362159729,223394,33.24560126664891,0.0793648362159729,33.843807536014374,0.06239967793226242,0.5982062693654626,-0.01696515828371048,0,0,1,0.06788
horsejump-high,27,27.708616816757242,0.8556066155433655,0.9812681674957275,0.16737115383148193,223285,27.708616816757242,0.16737115383148193,28.01560102010551,0.15211260318756104,0.3069842033482679,-0.015258550643920898,0,0,1,0.0657
car-shadow,33,29.807965664492944,0.9054200053215027,0.9874882102012634,0.13923294842243195,223230,29.818742202626947,0.14069271087646484,29.805613987332844,0.13966405391693115,-0.002351677160099541,0.00043110549449920654,0,0,1,0.0646
india,57,33.82694634422346,0.94146728515625,0.9909758567810059,0.10468833148479462,223178,33.82694634422346,0.10468833148479462,33.078967381460146,0.14449667930603027,-0.7479789627633124,0.03980834782123566,0,0,1,0.06356
kite-surf,26,31.709935643823457,0.8966822028160095,0.9851074814796448,0.11142467707395554,223073,31.709935643823457,0.11142467707395554,31.70354874020434,0.11098773032426834,-0.006386903619116424,-0.0004369467496871948,0,0,1,0.06146
car-shadow,12,29.422063366151477,0.8969430327415466,0.9862060546875,0.15782086551189423,223043,29.099821760833088,0.1786460131406784,29.811308465151434,0.12065128982067108,0.3892450989999574,-0.037169575691223145,0,0,1,0.06086
car-shadow,36,29.753320061611205,0.9052401185035706,0.9878206253051758,0.14205260574817657,223036,29.53564901396692,0.15208274126052856,29.894076538979203,0.12539730966091156,0.14075647736799723,-0.016655296087265015,0,0,1,0.06072
kite-surf,3,32.96043007933307,0.922160804271698,0.9877718687057495,0.08613267540931702,223025,32.83683208198743,0.09065184742212296,32.916731604475245,0.08902113884687424,-0.04369847485782685,0.0028884634375572205,0,0,1,0.0605
gold-fish,11,33.04848410374396,0.9014886021614075,0.9792425632476807,0.08112789690494537,223017,33.04848410374396,0.08112789690494537,33.264498596949686,0.07276014238595963,0.2160144932057264,-0.008367754518985748,0,0,1,0.06034
paragliding-launch,9,30.796738841542233,0.8430290222167969,0.9778908491134644,0.16086015105247498,223016,30.796738841542233,0.16086015105247498,30.784703681028912,0.16113851964473724,-0.012035160513320875,0.00027836859226226807,0,0,1,0.06032
dog,57,30.504371225216506,0.8656091094017029,0.9882234930992126,0.17756688594818115,222959,30.504371225216506,0.17756688594818115,30.504371225216506,0.17756688594818115,0.0,0.0,0,0,1,0.05918
car-shadow,38,29.58224849493554,0.907308042049408,0.9880360960960388,0.14323529601097107,222906,29.596651398682656,0.1436847746372223,29.58579005339891,0.1429411768913269,0.003541558463368233,-0.00029411911964416504,0,0,1,0.05812
car-roundabout,28,27.48382350329123,0.8914756178855896,0.987866222858429,0.1481546014547348,222881,26.98573937151079,0.17012456059455872,27.58803190295204,0.13278889656066895,0.10420839966080919,-0.015365704894065857,0,0,1,0.05762
gold-fish,13,33.44376992233238,0.9022977352142334,0.98063725233078,0.07181113213300705,222841,33.44376992233238,0.07181113213300705,33.431998609104184,0.06917064636945724,-0.011771313228194913,-0.0026404857635498047,0,0,1,0.05682
paragliding-launch,25,30.46262084310968,0.831913411617279,0.9783874750137329,0.1721389889717102,222746,30.46262084310968,0.1721389889717102,30.464751510746026,0.17144569754600525,0.002130667636347283,-0.0006932914257049561,0,0,1,0.05492
soapbox,19,29.682217781210213,0.8484693169593811,0.9829818606376648,0.19019168615341187,222621,29.682217781210213,0.19019168615341187,29.826994135250157,0.1849210262298584,0.14477635403994427,-0.005270659923553467,0,0,1,0.05242
india,79,33.92576968376558,0.9435794949531555,0.9896138906478882,0.08545325696468353,222611,33.92576968376558,0.08545325696468353,33.926769183615065,0.08483041077852249,0.000999499849484664,-0.0006228461861610413,0,0,1,0.05222
lab-coat,14,28.796092925454175,0.8879693150520325,0.9872958064079285,0.1524747908115387,222534,28.796092925454175,0.1524747908115387,28.75812180189176,0.1511416882276535,-0.03797112356241428,-0.0013331025838851929,0,0,1,0.05068
dance-twirl,19,29.988325355858933,0.8897905349731445,0.9855467081069946,0.1831202507019043,222525,30.08429587008291,0.18415114283561707,30.836012427137042,0.14966736733913422,0.8476870712781093,-0.03345288336277008,0,0,1,0.0505
blackswan,7,29.789029353409347,0.8804758191108704,0.986644446849823,0.15570542216300964,222360,29.789029353409347,0.15570542216300964,29.75061634522745,0.1582328826189041,-0.03841300818189808,0.00252746045589447,0,0,1,0.0472
paragliding-launch,18,29.26298395795321,0.8002422451972961,0.9743897914886475,0.20094144344329834,222165,29.26298395795321,0.20094144344329834,29.182947008330103,0.20090430974960327,-0.08003694962310703,-3.713369369506836e-05,0,0,1,0.0433
dogs-jump,45,31.32080313562438,0.8420994281768799,0.9793241620063782,0.22213083505630493,174182,31.32080313562438,0.22213083505630493,32.27167566375873,0.14860248565673828,0.9508725281343473,-0.07352834939956665,0,1,0,0.04261670112609861
parkour,33,29.64440647793293,0.8575703501701355,0.9832386374473572,0.17608799040317535,222063,29.70997185513367,0.17469392716884613,29.68484068022391,0.17490440607070923,0.0404342022909816,-0.0011835843324661255,0,0,1,0.04126
